Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 15:47:00' AND `Appointment`.`start_time` > '2025-01-06 15:17:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:11:00' AND `Appointment`.`start_time` > '2025-01-06 23:41:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:41:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:12:00' AND `Appointment`.`start_time` > '2025-01-06 23:42:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:42:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:13:00' AND `Appointment`.`start_time` > '2025-01-06 23:43:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:43:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:14:00' AND `Appointment`.`start_time` > '2025-01-06 23:44:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:44:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:15:00' AND `Appointment`.`start_time` > '2025-01-06 23:45:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:45:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:16:00' AND `Appointment`.`start_time` > '2025-01-06 23:46:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:46:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:17:00' AND `Appointment`.`start_time` > '2025-01-06 23:47:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:47:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:18:00' AND `Appointment`.`start_time` > '2025-01-06 23:48:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:48:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:19:00' AND `Appointment`.`start_time` > '2025-01-06 23:49:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:49:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:20:00' AND `Appointment`.`start_time` > '2025-01-06 23:50:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:50:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:21:00' AND `Appointment`.`start_time` > '2025-01-06 23:51:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:51:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:22:00' AND `Appointment`.`start_time` > '2025-01-06 23:52:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:52:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:23:00' AND `Appointment`.`start_time` > '2025-01-06 23:53:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:53:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:24:00' AND `Appointment`.`start_time` > '2025-01-06 23:54:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:54:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:25:00' AND `Appointment`.`start_time` > '2025-01-06 23:55:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:55:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:26:00' AND `Appointment`.`start_time` > '2025-01-06 23:56:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:56:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:27:00' AND `Appointment`.`start_time` > '2025-01-06 23:57:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:57:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:28:00' AND `Appointment`.`start_time` > '2025-01-06 23:58:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:58:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:29:00' AND `Appointment`.`start_time` > '2025-01-06 23:59:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 23:59:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:30:00' AND `Appointment`.`start_time` > '2025-01-07 00:00:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 00:00:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:31:00' AND `Appointment`.`start_time` > '2025-01-07 00:01:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 00:01:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:32:00' AND `Appointment`.`start_time` > '2025-01-07 00:02:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 00:02:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:33:00' AND `Appointment`.`start_time` > '2025-01-07 00:03:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 00:03:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 00:34:00' AND `Appointment`.`start_time` > '2025-01-07 00:04:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 00:04:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 02:21:00' AND `Appointment`.`start_time` > '2025-01-07 01:51:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 01:51:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 03:09:00' AND `Appointment`.`start_time` > '2025-01-07 02:39:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 02:39:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 08:55:00' AND `Appointment`.`start_time` > '2025-01-07 08:25:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:25:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 08:56:00' AND `Appointment`.`start_time` > '2025-01-07 08:26:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:26:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 08:57:00' AND `Appointment`.`start_time` > '2025-01-07 08:27:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:27:00';
